,Member_number,Date,itemDescription,Sales,Year
2771,2779,2014-01-21,red/blush wine,31.2,2014
2772,2779,2014-03-16,ice cream,9.5,2014
2773,2779,2015-10-17,root vegetables,14.95,2015
2774,2779,2015-01-12,rolls/buns,4.8,2015
2775,2779,2015-12-27,cake bar,9.9,2015
2776,2779,2015-10-17,white bread,1.5,2015
2777,2779,2015-10-17,shopping bags,83.3,2015
2778,2779,2015-12-27,root vegetables,14.95,2015
2779,2779,2015-10-17,other vegetables,18.4,2015
2780,2779,2014-11-22,napkins,22.96,2014
2781,2779,2014-01-21,whipped/sour cream,9.5,2014
2782,2779,2014-03-16,cream cheese ,4.0,2014
2783,2779,2014-01-21,specialty cheese,21.9,2014
2784,2779,2014-01-21,abrasive cleaner,35.0,2014
2785,2512,2015-01-19,butter,12.72,2015
2786,2512,2015-02-09,whole milk,30.24,2015
2787,2512,2015-04-23,canned beer,8.55,2015
2788,2512,2015-02-09,processed cheese,32.2,2015
2789,2512,2015-01-31,liquor,83.3,2015
2790,2512,2015-01-19,canned beer,14.25,2015
2791,2512,2015-01-19,domestic eggs,8.84,2015
2792,2512,2015-04-23,ham,5.44,2015
2793,2512,2015-01-19,specialty chocolate,9.0,2015
2794,2512,2014-09-28,whole milk,25.92,2014
2795,2512,2014-12-19,other vegetables,9.2,2014
2796,2512,2015-02-09,pastry,13.56,2015
2797,2512,2015-01-19,specialty chocolate,12.6,2015
2798,2512,2015-02-09,baking powder,47.34,2015
2799,2512,2015-04-23,bottled water,3.78,2015
2800,2512,2015-02-09,fruit/vegetable juice,8.84,2015
2801,2512,2015-01-31,cream cheese ,3.0,2015
2802,2512,2015-01-19,soda,16.8,2015
2803,2512,2015-01-19,root vegetables,5.98,2015
2804,2512,2015-04-23,domestic eggs,15.47,2015
2805,2512,2015-01-19,canned fish,39.2,2015
2806,2512,2014-09-28,bottled water,2.52,2014
2807,2512,2014-12-19,shopping bags,71.4,2014
2808,2512,2015-02-09,coffee,10.8,2015
2809,2512,2015-02-09,newspapers,6.0,2015
2810,2512,2015-01-31,rolls/buns,7.199999999999999,2015
2811,1098,2015-05-08,tropical fruit,6.36,2015
2812,1098,2015-07-05,canned beer,2.85,2015
2813,1098,2015-12-11,grapes,12.2,2015
2814,1098,2015-09-27,root vegetables,14.95,2015
2815,1098,2015-01-19,rolls/buns,6.0,2015
2816,1098,2015-05-08,citrus fruit,4.800000000000001,2015
2817,1098,2015-05-08,yogurt,13.8,2015
2818,1098,2015-05-08,frankfurter,5.22,2015
2819,1098,2014-02-25,citrus fruit,4.800000000000001,2014
2820,1098,2014-07-19,tropical fruit,9.54,2014
2821,1098,2015-09-27,frozen vegetables,6.8100000000000005,2015
2822,1098,2015-05-08,specialty chocolate,9.0,2015
2823,1098,2015-07-05,napkins,6.56,2015
2824,1098,2015-12-11,other vegetables,32.2,2015
2825,1098,2015-09-27,bottled water,6.3,2015
2826,1098,2015-01-19,shopping bags,83.3,2015
2827,1098,2015-05-08,hard cheese,23.6,2015
2828,1098,2015-05-08,whole milk,21.6,2015
2829,1098,2015-05-08,canned beer,17.1,2015
2830,1098,2014-02-25,dessert,4.38,2014
2831,1098,2014-07-19,candy,15.400000000000002,2014
2832,1098,2015-09-27,cat food,44.0,2015
2833,1098,2015-07-05,rolls/buns,4.8,2015
2834,1098,2015-01-19,cat food,44.0,2015
2835,3651,2015-01-24,hamburger meat,29.4,2015
2836,3651,2015-10-16,rolls/buns,3.6,2015
2837,3651,2015-07-31,root vegetables,8.97,2015
2838,3651,2015-04-07,misc. beverages,16.5,2015
2839,3651,2015-01-24,whole milk,25.92,2015
2840,3651,2015-01-24,pet care,25.0,2015
2841,3651,2015-01-24,meat,20.0,2015
2842,3651,2014-06-22,sausage,22.35,2014
2843,3651,2014-09-09,spread cheese,5.0,2014
2844,3651,2015-07-31,butter milk,9.76,2015
2845,3651,2015-01-24,other vegetables,13.8,2015
2846,3651,2015-10-16,newspapers,3.0,2015
2847,3651,2015-07-31,shopping bags,23.8,2015
2848,3651,2015-04-07,yogurt,11.5,2015
2849,3651,2015-01-24,rolls/buns,8.4,2015
2850,3651,2015-01-24,grapes,7.32,2015
2851,3651,2015-01-24,oil,9.9,2015
2852,3651,2014-06-22,cat food,44.0,2014
2853,3651,2014-09-09,brown bread,16.0,2014
2854,3651,2015-07-31,cream cheese ,4.0,2015
2855,3651,2014-06-22,pastry,23.73,2014
2856,4588,2015-04-30,bottled beer,20.0,2015
2857,4588,2015-08-11,butter,22.26,2015
2858,4588,2015-06-30,rolls/buns,6.0,2015
2859,4588,2015-04-30,tropical fruit,3.18,2015
2860,4588,2015-04-30,newspapers,4.0,2015
2861,4588,2015-08-11,coffee,10.8,2015
2862,4588,2015-04-30,whole milk,21.6,2015
2863,4588,2014-07-28,ham,2.72,2014
2864,4588,2014-02-09,other vegetables,27.6,2014
2865,4588,2015-04-30,tropical fruit,3.18,2015
2866,4588,2015-08-11,pastry,10.17,2015
2867,4588,2015-06-30,bottled beer,30.0,2015
2868,4588,2015-04-30,soft cheese,17.97,2015
2869,4588,2015-04-30,hard cheese,29.5,2015
2870,4588,2015-08-11,bottled beer,40.0,2015
2871,4588,2015-04-30,white wine,84.0,2015
2872,4588,2014-07-28,flour,1.52,2014
2873,4588,2014-02-09,detergent,1.32,2014
2874,4588,2014-02-09,mayonnaise,25.0,2014
2875,4588,2014-02-09,dishes,42.8,2014
2876,4588,2014-07-28,whipped/sour cream,1.9,2014
2877,1998,2015-05-18,canned beer,17.1,2015
2878,1998,2015-05-15,root vegetables,11.96,2015
2879,1998,2015-05-18,whole milk,30.24,2015
2880,1998,2015-05-18,frankfurter,20.88,2015
2881,1998,2015-05-18,frankfurter,36.54,2015
2882,1998,2014-02-15,misc. beverages,5.5,2014
2883,1998,2014-10-13,ice cream,14.25,2014
2884,1998,2014-10-11,root vegetables,14.95,2014
2885,1998,2014-06-14,citrus fruit,6.4,2014
2886,1998,2015-05-15,citrus fruit,1.6,2015
2887,1998,2015-05-18,dishes,53.5,2015
2888,1998,2015-05-15,whole milk,8.64,2015
2889,1998,2015-05-18,rolls/buns,7.199999999999999,2015
2890,1998,2015-05-18,pip fruit,6.4,2015
2891,1998,2015-05-18,canned vegetables,21.9,2015
2892,1998,2014-02-15,whipped/sour cream,3.8,2014
2893,1998,2014-10-13,pork,13.95,2014
2894,1998,2014-10-11,whipped/sour cream,13.3,2014
2895,1998,2014-06-14,sauces,22.0,2014
2896,1998,2015-05-15,chewing gum,1.0,2015
2897,1998,2014-02-22,whipped/sour cream,13.3,2014
2898,1998,2014-10-02,candles,7.96,2014
2899,1998,2014-03-02,frozen vegetables,13.62,2014
2900,1998,2014-02-15,pastry,16.95,2014
2901,1998,2014-02-22,waffles,8.4,2014
2902,1998,2014-10-02,chewing gum,6.0,2014
2903,1998,2014-03-02,pot plants,42.0,2014
2904,4277,2015-02-18,dessert,10.22,2015
2905,4277,2015-09-08,sausage,31.29,2015
2906,4277,2015-06-12,bottled water,1.26,2015
2907,4277,2015-11-25,yogurt,6.9,2015
2908,4277,2015-02-18,soda,16.8,2015
2909,4277,2015-02-18,pastry,10.17,2015
2910,4277,2015-02-18,whole milk,25.92,2015
2911,4277,2014-03-08,yogurt,9.2,2014
2912,4277,2014-04-09,brown bread,16.0,2014
2913,4277,2014-01-09,pip fruit,2.56,2014
2914,4277,2015-02-18,butter,19.08,2015
2915,4277,2015-09-08,root vegetables,2.99,2015
2916,4277,2015-06-12,rolls/buns,4.8,2015
2917,4277,2015-11-25,grapes,2.44,2015
2918,4277,2015-02-18,rolls/buns,1.2,2015
2919,4277,2015-02-18,shopping bags,47.6,2015
2920,4277,2015-02-18,newspapers,4.0,2015
2921,4277,2014-03-08,butter,3.18,2014
2922,4277,2014-04-09,hygiene articles,40.0,2014
2923,4277,2014-01-09,butter,12.72,2014
2924,4277,2015-06-12,popcorn,6.0,2015
2925,4277,2015-09-08,soda,29.4,2015
2926,4277,2014-04-09,rolls/buns,4.8,2014
2927,2051,2015-07-23,other vegetables,13.8,2015
2928,2051,2015-02-01,photo/film,22.92,2015
2929,2051,2015-11-09,frankfurter,20.88,2015
2930,2051,2015-11-14,canned beer,8.55,2015
2931,2051,2015-04-20,whole milk,17.28,2015
2932,2051,2015-11-09,frankfurter,31.32,2015
2933,2051,2015-07-23,beverages,2.06,2015
2934,2051,2015-07-23,fruit/vegetable juice,15.47,2015
2935,2051,2015-11-14,beef,40.46,2015
2936,2051,2015-04-20,pork,8.370000000000001,2015
2937,2051,2015-07-23,prosecco,60.0,2015
2938,2051,2014-01-20,meat,40.0,2014
2939,2051,2014-03-12,rolls/buns,1.2,2014
2940,2051,2015-11-09,long life bakery product,38.5,2015
2941,2051,2015-07-23,other vegetables,27.6,2015
2942,2051,2015-02-01,domestic eggs,6.63,2015
2943,2051,2015-11-09,newspapers,6.0,2015
2944,2051,2015-11-14,whole milk,12.96,2015
2945,2051,2015-04-20,brown bread,22.4,2015
2946,2051,2015-11-09,pip fruit,5.12,2015
2947,2051,2015-07-23,ice cream,28.5,2015
2948,2051,2015-07-23,soda,25.200000000000003,2015
2949,2051,2015-11-14,coffee,18.9,2015
2950,2051,2015-04-20,other vegetables,9.2,2015
2951,2051,2015-07-23,root vegetables,11.96,2015
2952,2051,2014-01-20,rolls/buns,2.4,2014
2953,2051,2014-03-12,other vegetables,27.6,2014
2954,2051,2015-11-09,whipped/sour cream,7.6,2015
2955,2051,2014-03-12,newspapers,1.0,2014
2956,2051,2014-01-05,flour,7.6,2014
2957,2051,2015-02-01,cocoa drinks,70.0,2015
2958,2051,2015-11-09,hygiene articles,40.0,2015
2959,2051,2014-01-05,cream cheese ,4.0,2014
2960,2271,2015-04-08,other vegetables,4.6,2015
2961,2271,2015-02-01,rolls/buns,2.4,2015
2962,2271,2015-01-17,dog food,40.0,2015
2963,2271,2015-06-16,frankfurter,20.88,2015
2964,2271,2015-11-20,whole milk,4.32,2015
2965,2271,2015-04-08,whole milk,17.28,2015
2966,2271,2015-04-08,rolls/buns,1.2,2015
2967,2271,2015-04-08,other vegetables,32.2,2015
2968,2271,2014-06-25,sausage,22.35,2014
2969,2271,2014-03-02,root vegetables,20.93,2014
2970,2271,2014-07-08,root vegetables,14.95,2014
2971,2271,2014-09-24,soft cheese,29.950000000000003,2014
2972,2271,2014-07-16,chicken,17.28,2014
2973,2271,2015-06-16,whole milk,30.24,2015
2974,2271,2015-04-08,bottled water,3.78,2015
2975,2271,2015-02-01,mayonnaise,35.0,2015
2976,2271,2015-01-17,white bread,10.5,2015
2977,2271,2015-06-16,instant coffee,10.0,2015
2978,2271,2015-11-20,root vegetables,5.98,2015
2979,2271,2015-04-08,whole milk,4.32,2015
2980,2271,2015-04-08,yogurt,9.2,2015
2981,2271,2015-04-08,other vegetables,4.6,2015
2982,2271,2014-06-25,newspapers,5.0,2014
2983,2271,2014-03-02,processed cheese,32.2,2014
2984,2271,2014-07-08,pickled vegetables,1.26,2014
2985,2271,2014-09-24,coffee,2.7,2014
2986,2271,2014-07-16,coffee,5.4,2014
2987,2271,2015-06-16,bottled water,8.82,2015
2988,2271,2014-09-30,frozen dessert,9.4,2014
2989,2271,2014-09-30,yogurt,11.5,2014
2990,2271,2014-03-02,yogurt,16.099999999999998,2014
2991,3517,2015-11-12,frankfurter,20.88,2015
2992,3517,2015-07-14,whole milk,17.28,2015
2993,3517,2015-11-12,pip fruit,2.56,2015
2994,3517,2015-11-12,meat,20.0,2015
2995,3517,2015-11-12,coffee,8.100000000000001,2015
2996,3517,2014-10-24,yogurt,2.3,2014
2997,3517,2014-08-21,butter,22.26,2014
2998,3517,2014-03-01,curd,10.5,2014
2999,3517,2014-09-21,hard cheese,23.6,2014
3000,3517,2014-11-27,specialty bar,74.0,2014
3001,3517,2014-07-20,spread cheese,25.0,2014
3002,3517,2015-11-12,other vegetables,4.6,2015
3003,3517,2015-07-14,hard cheese,17.700000000000003,2015
3004,3517,2015-11-12,shopping bags,83.3,2015
3005,3517,2015-11-12,brown bread,3.2,2015
3006,3517,2015-11-12,curd,2.1,2015
3007,3517,2014-10-24,domestic eggs,8.84,2014
3008,3517,2014-08-21,margarine,2.26,2014
3009,3517,2014-03-01,brown bread,12.8,2014
3010,3517,2014-09-21,domestic eggs,11.05,2014
3011,3517,2014-11-27,brown bread,9.6,2014
3012,3517,2014-07-20,chocolate marshmallow,14.52,2014
3013,3462,2015-11-15,citrus fruit,6.4,2015
3014,3462,2015-02-16,coffee,8.100000000000001,2015
3015,3462,2015-05-16,shopping bags,47.6,2015
3016,3462,2015-01-21,soda,12.6,2015
3017,3462,2015-11-15,tropical fruit,3.18,2015
3018,3462,2014-09-21,pip fruit,2.56,2014
3019,3462,2014-12-16,berries,48.370000000000005,2014
3020,3462,2014-01-10,citrus fruit,6.4,2014
3021,3462,2014-11-10,rolls/buns,3.6,2014
3022,3462,2015-11-15,butter,19.08,2015
3023,3462,2015-02-16,soda,25.200000000000003,2015
3024,3462,2015-05-16,cream cheese ,4.0,2015
3025,3462,2015-01-21,nut snack,6.0,2015
3026,3462,2015-11-15,ham,16.32,2015
3027,3462,2014-09-21,rolls/buns,7.199999999999999,2014
3028,3462,2014-12-16,specialty cheese,51.1,2014
3029,3462,2014-01-10,other vegetables,4.6,2014
3030,3462,2014-11-10,bottled water,1.26,2014
3031,3462,2014-04-02,pet care,25.0,2014
3032,3462,2014-01-10,dessert,2.92,2014
3033,3462,2014-09-21,fruit/vegetable juice,4.42,2014
3034,3462,2015-05-16,cream cheese ,6.0,2015
3035,3462,2014-09-21,pasta,7.0,2014
3036,3462,2014-01-10,bottled beer,20.0,2014
3037,3462,2014-04-02,rolls/buns,8.4,2014
3038,1887,2015-09-11,soda,16.8,2015
3039,1887,2015-03-02,tropical fruit,7.95,2015
3040,1887,2015-09-11,sausage,13.41,2015
3041,1887,2014-10-18,bottled water,1.26,2014
3042,1887,2014-05-04,fruit/vegetable juice,15.47,2014
3043,1887,2014-08-07,pork,8.370000000000001,2014
3044,1887,2014-03-02,yogurt,9.2,2014
3045,1887,2014-05-24,oil,16.5,2014
3046,1887,2015-03-02,condensed milk,2.8,2015
3047,1887,2015-09-11,yogurt,2.3,2015
3048,1887,2015-03-02,citrus fruit,3.2,2015
3049,1887,2015-09-11,root vegetables,14.95,2015
3050,1887,2014-10-18,berries,48.370000000000005,2014
3051,1887,2014-05-04,whole milk,30.24,2014
3052,1887,2014-08-07,yogurt,16.099999999999998,2014
3053,1887,2014-03-02,whole milk,12.96,2014
3054,1887,2014-05-24,bottled beer,10.0,2014
3055,1887,2015-03-02,whipped/sour cream,13.3,2015
3056,1887,2014-08-07,napkins,19.68,2014
3057,1887,2014-05-04,frozen vegetables,11.35,2014
3058,1887,2014-05-04,rolls/buns,2.4,2014
3059,1887,2014-03-02,waffles,8.4,2014
3060,1116,2015-11-29,frankfurter,5.22,2015
3061,1116,2015-07-23,chicken,12.96,2015
3062,1116,2015-08-10,newspapers,1.0,2015
3063,1116,2015-01-29,other vegetables,13.8,2015
3064,1116,2015-01-29,cream cheese ,3.0,2015
3065,1116,2015-08-10,white bread,3.0,2015
3066,1116,2014-11-08,other vegetables,27.6,2014
3067,1116,2014-06-22,brown bread,9.6,2014
3068,1116,2014-06-03,other vegetables,13.8,2014
3069,1116,2014-09-27,brown bread,12.8,2014
3070,1116,2015-11-29,rolls/buns,3.6,2015
3071,1116,2015-07-23,bottled water,5.04,2015
3072,1116,2015-08-10,rolls/buns,7.199999999999999,2015
3073,1116,2015-01-29,liquor,35.7,2015
3074,1116,2015-01-29,root vegetables,11.96,2015
3075,1116,2015-08-10,beverages,2.06,2015
3076,1116,2014-11-08,zwieback,5.0,2014
3077,1116,2014-06-22,butter milk,12.2,2014
3078,1116,2014-06-03,napkins,13.12,2014
3079,1116,2014-09-27,soda,4.2,2014
3080,1116,2014-06-22,canned vegetables,21.9,2014
3081,1116,2015-01-29,newspapers,3.0,2015
3082,1116,2015-01-29,hard cheese,23.6,2015
3083,1116,2014-06-22,soda,8.4,2014
3084,4376,2015-11-22,pork,16.740000000000002,2015
3085,4376,2015-07-22,chicken,21.6,2015
3086,4376,2015-07-16,whole milk,30.24,2015
3087,4376,2015-07-16,rolls/buns,4.8,2015
3088,4376,2014-09-24,dog food,40.0,2014
3089,4376,2014-05-25,fruit/vegetable juice,6.63,2014
3090,4376,2014-07-12,other vegetables,27.6,2014
3091,4376,2014-02-15,other vegetables,13.8,2014
3092,4376,2014-07-23,yogurt,2.3,2014
3093,4376,2014-02-05,butter,9.54,2014
3094,4376,2014-01-08,pork,19.53,2014
3095,4376,2015-11-22,root vegetables,5.98,2015
3096,4376,2015-07-22,soda,16.8,2015
3097,4376,2015-07-16,jam,5.0,2015
3098,4376,2015-07-16,red/blush wine,15.6,2015
3099,4376,2014-09-24,brown bread,16.0,2014
3100,4376,2014-05-25,whipped/sour cream,13.3,2014
3101,4376,2014-07-12,soda,8.4,2014
3102,4376,2014-02-15,rolls/buns,4.8,2014
3103,4376,2014-07-23,domestic eggs,2.21,2014
3104,4376,2014-02-05,rolls/buns,2.4,2014
3105,4376,2014-01-08,cereals,5.0,2014
3106,4376,2014-07-23,yogurt,9.2,2014
3107,4376,2014-05-25,hygiene articles,20.0,2014
3108,4376,2014-09-24,salty snack,3.0,2014
3109,4376,2014-07-12,rolls/buns,8.4,2014
3110,4153,2015-07-27,bottled water,7.56,2015
3111,4153,2015-05-02,other vegetables,27.6,2015
3112,4153,2015-05-27,pickled vegetables,8.82,2015
3113,4153,2015-06-13,house keeping products,120.0,2015
3114,4153,2014-02-14,sausage,8.94,2014
3115,4153,2014-09-28,rolls/buns,4.8,2014
3116,4153,2014-02-14,whole milk,4.32,2014
3117,4153,2014-07-27,root vegetables,8.97,2014
3118,4153,2015-05-02,hard cheese,5.9,2015
3119,4153,2015-07-27,rolls/buns,2.4,2015
3120,4153,2015-05-02,liquor,47.6,2015
3121,4153,2015-05-27,meat,40.0,2015
3122,4153,2015-06-13,fruit/vegetable juice,4.42,2015
3123,4153,2014-02-14,long life bakery product,15.4,2014
3124,4153,2014-09-28,salty snack,6.0,2014
3125,4153,2014-02-14,UHT-milk,24.0,2014
3126,4153,2014-07-27,bottled water,2.52,2014
3127,4153,2015-05-02,brown bread,6.4,2015
3128,4153,2014-09-28,brown bread,9.6,2014
3129,4153,2014-09-28,cream cheese ,4.0,2014
3130,4153,2014-02-14,flour,6.08,2014
3131,4153,2014-02-14,chocolate,15.27,2014
3132,4671,2015-01-08,sausage,22.35,2015
3133,4671,2015-05-30,hamburger meat,29.4,2015
3134,4671,2015-07-15,frankfurter,15.66,2015
3135,4671,2015-07-15,instant coffee,60.0,2015
3136,4671,2014-01-20,sausage,17.88,2014
3137,4671,2014-07-14,curd,8.4,2014
3138,4671,2014-07-16,other vegetables,4.6,2014
3139,4671,2015-07-15,root vegetables,2.99,2015
3140,4671,2015-01-08,whole milk,21.6,2015
3141,4671,2015-05-30,newspapers,3.0,2015
3142,4671,2015-07-15,coffee,5.4,2015
3143,4671,2015-07-15,instant coffee,60.0,2015
3144,4671,2014-01-20,flower (seeds),61.0,2014
3145,4671,2014-07-14,whipped/sour cream,1.9,2014
3146,4671,2014-07-16,whole milk,17.28,2014
3147,4671,2015-07-15,sugar,1.6,2015
3148,4671,2014-08-13,soda,25.200000000000003,2014
3149,4671,2014-10-22,house keeping products,60.0,2014
3150,4671,2015-07-15,rolls/buns,1.2,2015
3151,4671,2015-01-08,rolls/buns,2.4,2015
3152,4671,2014-08-13,canned fish,5.6,2014
3153,4671,2014-10-22,domestic eggs,11.05,2014
3154,1087,2015-03-19,sausage,31.29,2015
3155,1087,2015-08-14,herbs,9.0,2015
3156,1087,2014-02-26,sausage,13.41,2014
3157,1087,2014-12-16,soda,21.0,2014
3158,1087,2014-07-25,other vegetables,13.8,2014
3159,1087,2014-10-13,ham,2.72,2014
3160,1087,2014-04-20,whole milk,25.92,2014
3161,1087,2014-11-12,coffee,13.5,2014
3162,1087,2015-03-19,pip fruit,6.4,2015
3163,1087,2015-08-14,pot plants,12.0,2015
3164,1087,2014-02-26,beverages,5.15,2014
3165,1087,2014-12-16,flower (seeds),61.0,2014
3166,1087,2014-07-25,whole milk,17.28,2014
3167,1087,2014-10-13,white bread,6.0,2014
3168,1087,2014-04-20,whole milk,30.24,2014
3169,1087,2014-11-12,berries,6.91,2014
3170,1087,2014-06-19,specialty chocolate,7.2,2014
3171,1087,2015-03-19,chocolate,20.36,2015
3172,1087,2015-08-14,cake bar,23.1,2015
3173,1087,2014-06-19,white bread,9.0,2014
3174,1087,2014-12-16,jam,5.0,2014
3175,3042,2015-01-16,pork,8.370000000000001,2015
3176,3042,2015-02-10,whole milk,4.32,2015
3177,3042,2015-05-10,other vegetables,13.8,2015
3178,3042,2015-05-10,whole milk,12.96,2015
3179,3042,2015-12-27,whole milk,4.32,2015
3180,3042,2014-04-04,curd,14.7,2014
3181,3042,2014-09-14,other vegetables,23.0,2014
3182,3042,2015-02-10,canned beer,8.55,2015
3183,3042,2015-05-10,UHT-milk,32.0,2015
3184,3042,2015-01-16,frozen potato products,8.76,2015
3185,3042,2015-02-10,bottled water,6.3,2015
3186,3042,2015-05-10,other vegetables,27.6,2015
3187,3042,2015-05-10,frozen meals,8.0,2015
3188,3042,2015-12-27,root vegetables,5.98,2015
3189,3042,2014-04-04,other vegetables,32.2,2014
3190,3042,2014-09-14,napkins,9.84,2014
3191,3042,2015-02-10,bottled beer,30.0,2015
3192,3042,2015-05-10,whole milk,12.96,2015
3193,3042,2014-11-07,rolls/buns,4.8,2014
3194,3042,2015-05-10,salty snack,9.0,2015
3195,3042,2015-01-16,curd cheese,26.1,2015
3196,3042,2014-11-07,oil,9.9,2014
3197,4933,2015-02-27,whole milk,17.28,2015
3198,4933,2015-02-01,sausage,8.94,2015
3199,4933,2014-02-07,white wine,42.0,2014
3200,4933,2014-01-08,whole milk,21.6,2014
3201,4933,2014-04-21,yogurt,2.3,2014
3202,4933,2014-07-30,mayonnaise,10.0,2014
3203,4933,2014-03-03,meat,40.0,2014
3204,4933,2014-11-28,UHT-milk,16.0,2014
3205,4933,2015-02-27,pot plants,12.0,2015
3206,4933,2015-02-01,bottled water,7.56,2015
3207,4933,2014-02-07,rolls/buns,3.6,2014
3208,4933,2014-01-08,root vegetables,8.97,2014
3209,4933,2014-04-21,butter,19.08,2014
3210,4933,2014-07-30,curd,8.4,2014
3211,4933,2014-03-03,other vegetables,23.0,2014
3212,4933,2014-11-28,domestic eggs,11.05,2014
3213,4933,2014-01-02,hard cheese,41.3,2014
3214,4933,2014-02-07,soda,8.4,2014
3215,4933,2014-02-07,white bread,9.0,2014
3216,4933,2015-02-27,domestic eggs,8.84,2015
3217,4933,2014-01-02,bottled water,5.04,2014
3218,4656,2015-12-25,photo/film,80.22,2015
3219,4656,2015-10-14,frankfurter,36.54,2015
3220,4656,2015-01-11,onions,17.57,2015
3221,4656,2015-01-27,white wine,28.0,2015
3222,4656,2014-05-07,liquor,71.4,2014
3223,4656,2014-05-24,rolls/buns,1.2,2014
3224,4656,2014-02-03,hamburger meat,14.7,2014
3225,4656,2014-10-18,curd,4.2,2014
3226,4656,2014-06-19,condensed milk,11.2,2014
3227,4656,2015-12-25,root vegetables,14.95,2015
3228,4656,2015-10-14,grapes,17.08,2015
3229,4656,2015-01-11,coffee,2.7,2015
3230,4656,2015-01-27,cat food,44.0,2015
3231,4656,2014-05-07,vinegar,3.64,2014
3232,4656,2014-05-24,other vegetables,13.8,2014
3233,4656,2014-02-03,other vegetables,23.0,2014
3234,4656,2014-10-18,soda,25.200000000000003,2014
3235,4656,2014-06-19,cat food,44.0,2014
3236,4656,2014-02-03,frozen dessert,4.7,2014
3237,4656,2014-02-03,oil,23.1,2014
3238,4656,2015-12-25,newspapers,2.0,2015
3239,1218,2015-06-13,other vegetables,9.2,2015
3240,1218,2015-05-07,whole milk,21.6,2015
3241,1218,2015-12-29,tropical fruit,7.95,2015
3242,1218,2015-08-20,tropical fruit,9.54,2015
3243,1218,2015-05-07,sausage,17.88,2015
3244,1218,2015-12-29,meat,40.0,2015
3245,1218,2014-08-05,citrus fruit,4.800000000000001,2014
3246,1218,2014-07-09,pork,2.79,2014
3247,1218,2014-05-28,meat,20.0,2014
3248,1218,2015-06-13,fruit/vegetable juice,6.63,2015
3249,1218,2015-05-07,yogurt,11.5,2015
3250,1218,2015-12-29,whole milk,12.96,2015
3251,1218,2015-08-20,rolls/buns,3.6,2015
3252,1218,2015-05-07,whole milk,21.6,2015
3253,1218,2015-12-29,candles,5.97,2015
3254,1218,2014-08-05,citrus fruit,4.800000000000001,2014
3255,1218,2014-07-09,frozen meals,24.0,2014
3256,1218,2014-05-28,cling film/bags,49.28,2014
3257,1218,2014-05-28,curd,8.4,2014
3258,1218,2015-05-07,butter,22.26,2015
3259,1218,2015-08-20,frozen fish,12.6,2015
3260,1654,2015-09-28,cream cheese ,7.0,2015
3261,1654,2015-03-25,whisky,16.0,2015
3262,1654,2015-09-11,frozen dessert,32.9,2015
3263,1654,2015-04-29,dish cleaner,4.6,2015
3264,1654,2015-04-29,rolls/buns,3.6,2015
3265,1654,2015-09-11,beef,17.34,2015
3266,1654,2014-07-06,whole milk,25.92,2014
3267,1654,2014-11-26,pip fruit,1.28,2014
3268,1654,2014-08-09,whole milk,25.92,2014
3269,1654,2014-06-04,whole milk,30.24,2014
3270,1654,2015-09-28,rolls/buns,2.4,2015
3271,1654,2015-03-25,shopping bags,83.3,2015
3272,1654,2015-09-11,citrus fruit,3.2,2015
3273,1654,2015-04-29,frozen potato products,17.52,2015
3274,1654,2015-04-29,frozen vegetables,9.08,2015
3275,1654,2015-09-11,root vegetables,5.98,2015
3276,1654,2014-07-06,other vegetables,4.6,2014
3277,1654,2014-11-26,other vegetables,9.2,2014
3278,1654,2014-08-09,butter,15.9,2014
3279,1654,2014-06-04,frozen dessert,18.8,2014
3280,1654,2014-10-08,cream cheese ,7.0,2014
3281,1654,2015-03-25,rum,50.0,2015
3282,1654,2014-10-08,female sanitary products,6.9,2014
3283,4753,2015-06-21,whole milk,21.6,2015
3284,4753,2015-08-11,other vegetables,13.8,2015
3285,4753,2015-05-03,soups,3.48,2015
3286,4753,2015-06-21,citrus fruit,11.2,2015
3287,4753,2015-08-11,finished products,10.66,2015
3288,4753,2014-11-10,meat,20.0,2014
3289,4753,2014-08-31,root vegetables,11.96,2014
3290,4753,2014-01-12,whole milk,25.92,2014
3291,4753,2015-05-03,sugar,6.4,2015
3292,4753,2015-06-21,long life bakery product,23.1,2015
3293,4753,2015-08-11,beef,11.56,2015
3294,4753,2015-05-03,seasonal products,8.0,2015
3295,4753,2015-06-21,salty snack,3.0,2015
3296,4753,2015-08-11,whole milk,4.32,2015
3297,4753,2014-11-10,rolls/buns,4.8,2014
3298,4753,2014-08-31,fruit/vegetable juice,11.05,2014
3299,4753,2014-01-12,white wine,70.0,2014
3300,4753,2015-05-03,bottled beer,50.0,2015
3301,4753,2015-06-21,chocolate,5.09,2015
3302,4753,2014-08-31,specialty chocolate,9.0,2014
3303,4753,2015-08-11,chocolate,15.27,2015
3304,4753,2015-08-11,sugar,9.6,2015
3305,4753,2014-11-10,frozen potato products,17.52,2014
3306,2789,2015-06-02,pastry,20.34,2015
3307,2789,2015-01-28,whole milk,25.92,2015
3308,2789,2015-01-06,tropical fruit,9.54,2015
3309,2789,2015-06-02,curd,2.1,2015
3310,2789,2015-01-28,fish,15.89,2015
3311,2789,2014-02-11,salty snack,15.0,2014
3312,2789,2014-06-06,pork,11.16,2014
3313,2789,2014-12-07,white bread,4.5,2014
3314,2789,2014-05-29,yogurt,2.3,2014
3315,2789,2015-06-02,butter,22.26,2015
