,Member_number,Date,itemDescription,Sales,Year
9249,4723,2014-07-11,other vegetables,32.199999999999996,2014
9250,3161,2014-11-22,sausage,17.88,2014
9251,4024,2014-11-21,liver loaf,13.5,2014
9252,4969,2014-06-12,butter milk,9.76,2014
9253,4762,2014-01-15,pip fruit,6.4,2014
9254,2746,2014-04-20,rolls/buns,4.8,2014
9255,2972,2014-02-19,frankfurter,26.099999999999998,2014
9256,3569,2014-05-27,frankfurter,15.66,2014
9257,4355,2014-01-13,whole milk,12.96,2014
9258,2863,2014-12-03,frankfurter,31.32,2014
9259,4740,2014-03-09,dessert,4.38,2014
9260,2201,2014-04-02,other vegetables,4.6,2014
9261,2645,2014-09-10,oil,3.3,2014
9262,3783,2014-04-06,red/blush wine,31.2,2014
9263,1440,2014-07-26,rolls/buns,1.2,2014
9264,3186,2014-07-24,tropical fruit,9.540000000000001,2014
9265,1979,2014-07-09,root vegetables,11.96,2014
9266,2401,2014-11-05,yogurt,4.6,2014
9267,4337,2014-08-28,sausage,4.47,2014
9268,2112,2014-06-06,whole milk,25.92,2014
9269,1072,2014-06-23,ham,2.72,2014
9270,1996,2014-02-02,domestic eggs,4.42,2014
9271,1269,2014-04-24,tropical fruit,6.36,2014
9272,2341,2014-01-23,root vegetables,20.93,2014
9273,2204,2014-06-13,chicken,4.32,2014
9274,2729,2014-09-30,pork,2.79,2014
9275,3435,2014-10-04,coffee,13.5,2014
9276,1755,2014-04-06,waffles,2.4,2014
9277,2909,2014-01-30,butter,15.9,2014
9278,2372,2014-10-10,sausage,4.47,2014
9279,4342,2014-10-27,other vegetables,27.599999999999998,2014
9280,4772,2014-06-22,house keeping products,60.0,2014
9281,1741,2014-12-07,liver loaf,22.5,2014
9282,4598,2014-05-09,citrus fruit,1.6,2014
9283,1677,2014-02-21,hamburger meat,9.8,2014
9284,3667,2014-12-13,sausage,26.82,2014
9285,3273,2014-04-02,other vegetables,13.799999999999999,2014
9286,1026,2014-08-23,citrus fruit,6.4,2014
9287,4671,2014-01-20,sausage,17.88,2014
9288,3764,2014-01-22,other vegetables,18.4,2014
9289,4293,2014-03-28,ham,13.600000000000001,2014
9290,4512,2014-06-13,tropical fruit,3.18,2014
9291,2755,2014-08-19,napkins,13.12,2014
9292,4146,2014-08-24,whole milk,21.6,2014
9293,3564,2014-02-23,brown bread,9.600000000000001,2014
9294,4922,2014-02-18,sausage,22.349999999999998,2014
9295,3680,2014-01-21,hamburger meat,4.9,2014
9296,2664,2014-08-01,citrus fruit,8.0,2014
9297,1411,2014-04-15,beverages,5.15,2014
9298,2633,2014-07-09,frozen meals,12.0,2014
9299,3137,2014-08-26,beef,11.56,2014
9300,1672,2014-01-26,sausage,17.88,2014
9301,3344,2014-11-21,sausage,4.47,2014
9302,3248,2014-07-04,hamburger meat,9.8,2014
9303,2004,2014-06-22,grapes,9.76,2014
9304,3989,2014-09-23,meat,20.0,2014
9305,2451,2014-09-28,other vegetables,18.4,2014
9306,2383,2014-01-13,pork,11.16,2014
9307,3546,2014-12-10,tropical fruit,7.95,2014
9308,2427,2014-12-22,pip fruit,7.68,2014
9309,2859,2014-02-27,brown bread,3.2,2014
9310,3509,2014-05-10,waffles,1.2,2014
9311,3811,2014-07-07,whole milk,4.32,2014
9312,4127,2014-03-18,whole milk,25.92,2014
9313,2166,2014-07-03,root vegetables,8.97,2014
9314,2526,2014-08-02,other vegetables,4.6,2014
9315,3342,2014-12-15,pork,11.16,2014
9316,4109,2014-03-06,pet care,25.0,2014
9317,2930,2014-02-14,bottled water,2.52,2014
9318,3844,2014-10-06,yogurt,11.5,2014
9319,2736,2014-10-14,UHT-milk,16.0,2014
9320,2411,2014-07-01,canned beer,11.4,2014
9321,3423,2014-03-15,bottled water,3.7800000000000002,2014
9322,2391,2014-01-18,citrus fruit,9.600000000000001,2014
9323,1597,2014-12-10,UHT-milk,40.0,2014
9324,2510,2014-08-13,whole milk,21.6,2014
9325,3776,2014-11-28,chicken,4.32,2014
9326,1138,2014-07-07,citrus fruit,9.600000000000001,2014
9327,3799,2014-10-11,pork,16.740000000000002,2014
9328,1022,2014-07-06,sausage,26.82,2014
9329,1961,2014-06-07,citrus fruit,3.2,2014
9330,3102,2014-04-17,beef,11.56,2014
9331,4704,2014-07-11,berries,27.64,2014
9332,4192,2014-08-06,beverages,4.12,2014
9333,2957,2014-06-06,shopping bags,23.8,2014
9334,3921,2014-06-16,chicken,8.64,2014
9335,1904,2014-03-24,napkins,22.959999999999997,2014
9336,4426,2014-10-30,coffee,5.4,2014
9337,2383,2014-09-18,root vegetables,20.93,2014
9338,4788,2014-02-17,other vegetables,9.2,2014
9339,1752,2014-12-07,canned beer,2.85,2014
9340,5000,2014-11-16,bottled beer,30.0,2014
9341,4353,2014-09-26,bottled beer,20.0,2014
9342,1372,2014-04-05,hamburger meat,29.400000000000002,2014
9343,4515,2014-06-23,frankfurter,20.88,2014
9344,2718,2014-01-25,root vegetables,17.94,2014
9345,2148,2014-01-13,soda,16.8,2014
9346,4808,2014-11-20,soap,35.0,2014
9347,4711,2014-06-19,yogurt,6.8999999999999995,2014
9348,4228,2014-08-02,soda,25.200000000000003,2014
9349,1522,2014-08-23,newspapers,1.0,2014
9350,2291,2014-09-29,whole milk,25.92,2014
9351,3203,2014-06-17,frankfurter,20.88,2014
9352,3413,2014-02-08,frankfurter,10.44,2014
9353,4262,2014-06-21,canned beer,19.95,2014
9354,2581,2014-03-17,sparkling wine,111.6,2014
9355,1687,2014-02-24,sausage,8.94,2014
9356,4957,2014-05-19,detergent,0.33,2014
9357,2840,2014-07-22,butter,6.36,2014
9358,4738,2014-08-06,bottled beer,70.0,2014
9359,1970,2014-11-06,ham,16.32,2014
9360,1491,2014-08-11,hygiene articles,20.0,2014
9361,2015,2014-04-08,tropical fruit,1.59,2014
9362,1961,2014-01-16,tropical fruit,9.540000000000001,2014
9363,3155,2014-09-22,meat,40.0,2014
9364,1993,2014-12-10,chicken,17.28,2014
9365,3049,2014-09-30,pet care,25.0,2014
9366,4019,2014-10-14,beverages,1.03,2014
9367,1826,2014-12-19,sausage,31.29,2014
9368,1629,2014-07-22,yogurt,9.2,2014
9369,4075,2014-08-03,whole milk,21.6,2014
9370,1241,2014-03-01,oil,13.2,2014
9371,1542,2014-07-22,sausage,31.29,2014
9372,1274,2014-10-07,coffee,2.7,2014
9373,4182,2014-05-01,liver loaf,31.5,2014
9374,4401,2014-03-18,sausage,8.94,2014
9375,4766,2014-09-20,frankfurter,5.22,2014
9376,4880,2014-11-09,whipped/sour cream,5.699999999999999,2014
9377,1939,2014-03-28,frozen vegetables,13.620000000000001,2014
9378,4341,2014-10-26,whipped/sour cream,7.6,2014
9379,4480,2014-05-17,frankfurter,10.44,2014
9380,3997,2014-11-22,whole milk,25.92,2014
9381,3674,2014-08-07,yogurt,4.6,2014
9382,1608,2014-07-26,napkins,6.56,2014
9383,2088,2014-09-21,root vegetables,17.94,2014
9384,3897,2014-09-12,bottled water,7.5600000000000005,2014
9385,4783,2014-10-05,other vegetables,13.799999999999999,2014
9386,4813,2014-11-20,bottled water,3.7800000000000002,2014
9387,4842,2014-06-30,pip fruit,8.96,2014
9388,2971,2014-04-03,napkins,22.959999999999997,2014
9389,4972,2014-12-13,tropical fruit,4.7700000000000005,2014
9390,4215,2014-10-04,yogurt,13.799999999999999,2014
9391,1001,2014-07-02,sausage,26.82,2014
9392,4535,2014-09-07,yogurt,4.6,2014
9393,2252,2014-04-13,cream cheese ,1.0,2014
9394,2433,2014-08-04,pip fruit,1.28,2014
9395,1935,2014-08-28,pip fruit,6.4,2014
9396,2484,2014-08-17,hamburger meat,4.9,2014
9397,2900,2014-11-23,sugar,1.6,2014
9398,4504,2014-09-24,sausage,31.29,2014
9399,4183,2014-12-10,sausage,17.88,2014
9400,3651,2014-06-22,sausage,22.349999999999998,2014
9401,1381,2014-05-02,coffee,18.900000000000002,2014
9402,1190,2014-05-18,pip fruit,6.4,2014
9403,1262,2014-07-22,whole milk,12.96,2014
9404,3555,2014-10-14,onions,15.059999999999999,2014
9405,3621,2014-04-01,ham,19.040000000000003,2014
9406,2831,2014-05-30,soda,8.4,2014
9407,3508,2014-12-15,root vegetables,2.99,2014
9408,1468,2014-12-07,ham,8.16,2014
9409,3269,2014-09-07,sausage,17.88,2014
9410,3844,2014-06-24,semi-finished bread,17.5,2014
9411,4950,2014-08-30,other vegetables,18.4,2014
9412,4129,2014-10-23,cream cheese ,6.0,2014
9413,1596,2014-12-10,dessert,5.84,2014
9414,4372,2014-04-17,whole milk,21.6,2014
9415,2183,2014-07-13,frankfurter,20.88,2014
9416,3617,2014-01-10,liquor (appetizer),60.0,2014
9417,4692,2014-10-08,curd,8.4,2014
9418,2210,2014-12-30,curd,2.1,2014
9419,1605,2014-11-13,other vegetables,23.0,2014
9420,3604,2014-09-13,pork,2.79,2014
9421,3524,2014-01-08,frozen meals,24.0,2014
9422,2089,2014-08-20,soda,12.600000000000001,2014
9423,1522,2014-03-27,sausage,31.29,2014
9424,1461,2014-05-08,other vegetables,32.199999999999996,2014
9425,3338,2014-12-25,pip fruit,8.96,2014
9426,2608,2014-02-05,tropical fruit,6.36,2014
9427,4103,2014-05-17,canned beer,19.95,2014
9428,2747,2014-07-04,root vegetables,11.96,2014
9429,2955,2014-03-21,sausage,17.88,2014
9430,3699,2014-08-14,bottled water,8.82,2014
9431,3561,2014-12-27,citrus fruit,9.600000000000001,2014
9432,4579,2014-02-28,whole milk,21.6,2014
9433,3232,2014-10-09,pastry,23.73,2014
9434,2904,2014-07-04,pip fruit,7.68,2014
9435,2251,2014-09-06,pork,11.16,2014
9436,1174,2014-07-26,citrus fruit,4.800000000000001,2014
9437,1725,2014-08-21,curd,8.4,2014
9438,4646,2014-12-28,UHT-milk,56.0,2014
9439,4348,2014-04-11,rolls/buns,7.199999999999999,2014
9440,2589,2014-10-23,whole milk,12.96,2014
9441,3693,2014-06-06,root vegetables,20.93,2014
9442,4154,2014-05-26,white bread,6.0,2014
9443,3596,2014-12-16,nuts/prunes,4.5,2014
9444,1063,2014-07-06,whole milk,8.64,2014
9445,4247,2014-02-01,soda,4.2,2014
9446,4596,2014-10-28,hygiene articles,40.0,2014
9447,1246,2014-12-29,other vegetables,18.4,2014
9448,1916,2014-05-21,citrus fruit,3.2,2014
9449,3157,2014-04-25,sausage,31.29,2014
9450,3313,2014-01-03,bottled beer,30.0,2014
9451,3210,2014-09-02,pork,8.370000000000001,2014
9452,2663,2014-02-08,other vegetables,9.2,2014
9453,4339,2014-03-27,berries,13.82,2014
9454,1216,2014-07-02,citrus fruit,4.800000000000001,2014
9455,3830,2014-08-23,sausage,4.47,2014
9456,1980,2014-05-14,citrus fruit,4.800000000000001,2014
9457,2219,2014-05-30,root vegetables,11.96,2014
9458,1461,2014-11-08,bottled beer,10.0,2014
9459,1121,2014-03-15,coffee,16.200000000000003,2014
9460,4664,2014-02-09,citrus fruit,4.800000000000001,2014
9461,4432,2014-04-09,tropical fruit,1.59,2014
9462,1474,2014-10-04,frankfurter,15.66,2014
9463,4651,2014-09-27,white wine,84.0,2014
9464,3889,2014-12-23,other vegetables,23.0,2014
9465,1767,2014-11-24,sparkling wine,111.6,2014
9466,1883,2014-01-04,frankfurter,10.44,2014
9467,4882,2014-08-10,whipped/sour cream,11.399999999999999,2014
9468,3119,2014-01-22,salty snack,18.0,2014
9469,4712,2014-03-19,whole milk,21.6,2014
9470,2347,2014-01-15,sausage,8.94,2014
9471,2549,2014-12-27,dessert,2.92,2014
9472,3938,2014-11-10,citrus fruit,6.4,2014
9473,2483,2014-08-14,pip fruit,2.56,2014
9474,4307,2014-05-07,yogurt,16.099999999999998,2014
9475,4628,2014-11-28,butter,3.18,2014
9476,4722,2014-08-07,tropical fruit,7.95,2014
9477,2577,2014-08-03,root vegetables,2.99,2014
9478,3452,2014-02-21,meat,20.0,2014
9479,2732,2014-02-26,salty snack,15.0,2014
9480,3022,2014-09-19,beef,28.900000000000002,2014
9481,2727,2014-01-23,fish,15.89,2014
9482,3480,2014-10-08,root vegetables,14.950000000000001,2014
9483,3602,2014-10-27,whole milk,12.96,2014
9484,3855,2014-11-01,coffee,2.7,2014
9485,2653,2014-04-21,pastry,20.34,2014
9486,2887,2014-05-12,waffles,4.8,2014
9487,1209,2014-01-11,sausage,4.47,2014
9488,3775,2014-08-09,sausage,31.29,2014
9489,4887,2014-03-30,soda,12.600000000000001,2014
9490,2597,2014-09-21,sausage,13.41,2014
9491,1798,2014-01-17,pip fruit,6.4,2014
9492,2475,2014-01-26,citrus fruit,11.200000000000001,2014
9493,3092,2014-02-09,brown bread,9.600000000000001,2014
9494,3521,2014-12-25,soda,12.600000000000001,2014
9495,1289,2014-09-05,rolls/buns,6.0,2014
9496,1159,2014-01-28,citrus fruit,6.4,2014
9497,1774,2014-08-06,butter,22.26,2014
9498,3090,2014-02-10,whole milk,30.240000000000002,2014
9499,2756,2014-08-10,fruit/vegetable juice,2.21,2014
9500,4201,2014-06-08,flower (seeds),61.0,2014
9501,1922,2014-06-04,chocolate,20.36,2014
9502,4244,2014-12-16,frozen fruits,19.44,2014
9503,1778,2014-12-22,beef,28.900000000000002,2014
9504,4130,2014-01-08,root vegetables,17.94,2014
9505,1868,2014-01-11,whole milk,25.92,2014
9506,3307,2014-03-21,sausage,26.82,2014
9507,1333,2014-11-27,whole milk,8.64,2014
9508,1892,2014-07-21,butter,12.72,2014
9509,3560,2014-07-21,citrus fruit,6.4,2014
9510,1488,2014-01-30,meat,20.0,2014
9511,4222,2014-05-20,sausage,26.82,2014
9512,4548,2014-02-01,UHT-milk,56.0,2014
9513,1480,2014-04-02,tropical fruit,11.13,2014
9514,3573,2014-11-19,bottled water,7.5600000000000005,2014
9515,4431,2014-03-16,salty snack,6.0,2014
9516,4847,2014-10-16,frankfurter,26.099999999999998,2014
9517,4669,2014-04-13,tropical fruit,3.18,2014
9518,4013,2014-07-21,tropical fruit,1.59,2014
9519,1599,2014-08-21,sausage,8.94,2014
9520,3009,2014-04-19,frankfurter,5.22,2014
9521,3526,2014-10-24,sausage,13.41,2014
9522,2455,2014-07-04,rolls/buns,2.4,2014
9523,1942,2014-10-15,hamburger meat,9.8,2014
9524,3855,2014-08-06,meat,20.0,2014
9525,4661,2014-08-16,hamburger meat,19.6,2014
9526,1056,2014-09-24,ham,19.040000000000003,2014
9527,3996,2014-11-27,beef,40.46,2014
9528,4879,2014-12-04,meat,20.0,2014
9529,3965,2014-12-30,tropical fruit,6.36,2014
9530,3172,2014-01-08,whole milk,25.92,2014
9531,3028,2014-04-25,frankfurter,26.099999999999998,2014
9532,1462,2014-09-24,bottled water,6.3,2014
9533,2075,2014-03-05,citrus fruit,1.6,2014
9534,4901,2014-05-30,other vegetables,23.0,2014
9535,1738,2014-06-09,dessert,8.76,2014
9536,4011,2014-08-28,oil,19.799999999999997,2014
9537,3683,2014-07-11,bottled water,2.52,2014
9538,2453,2014-06-06,root vegetables,2.99,2014
9539,2900,2014-02-19,chicken,4.32,2014
9540,3297,2014-03-22,whole milk,21.6,2014
9541,1247,2014-04-10,frozen vegetables,2.27,2014
9542,3731,2014-05-29,tropical fruit,3.18,2014
9543,4638,2014-02-19,root vegetables,17.94,2014
9544,1883,2014-08-06,pork,19.53,2014
9545,2597,2014-04-15,cream cheese ,2.0,2014
9546,1625,2014-08-09,zwieback,20.0,2014
9547,3867,2014-10-08,chicken,8.64,2014
9548,1642,2014-09-28,bottled water,1.26,2014
9549,2133,2014-05-07,pork,16.740000000000002,2014
9550,3697,2014-01-16,sausage,4.47,2014
9551,3520,2014-11-19,whole milk,17.28,2014
9552,3106,2014-11-05,nuts/prunes,1.5,2014
9553,2900,2014-05-03,sausage,22.349999999999998,2014
9554,4623,2014-12-18,brandy,34.0,2014
9555,4809,2014-05-28,chicken,30.240000000000002,2014
9556,2023,2014-03-31,spread cheese,15.0,2014
9557,1922,2014-01-01,tropical fruit,3.18,2014
9558,3100,2014-12-19,canned beer,17.1,2014
9559,2299,2014-04-04,chicken,17.28,2014
9560,2778,2014-04-26,yogurt,4.6,2014
9561,1263,2014-11-05,citrus fruit,11.200000000000001,2014
9562,1457,2014-09-07,waffles,2.4,2014
9563,3141,2014-03-07,chicken,21.6,2014
9564,2553,2014-08-15,chewing gum,7.0,2014
9565,1879,2014-08-15,whole milk,12.96,2014
9566,4261,2014-08-02,bottled beer,50.0,2014
9567,4414,2014-02-17,rolls/buns,4.8,2014
9568,4884,2014-01-30,other vegetables,23.0,2014
9569,1743,2014-01-17,frankfurter,5.22,2014
9570,3713,2014-01-31,finished products,37.31,2014
9571,2955,2014-10-08,sausage,26.82,2014
9572,3689,2014-03-05,sausage,8.94,2014
9573,4224,2014-08-30,rolls/buns,6.0,2014
9574,4641,2014-03-16,root vegetables,20.93,2014
9575,3793,2014-07-09,whole milk,30.240000000000002,2014
9576,3838,2014-05-08,whole milk,17.28,2014
9577,4774,2014-07-24,sausage,26.82,2014
9578,2093,2014-02-06,whole milk,25.92,2014
9579,4234,2014-10-27,pip fruit,6.4,2014
9580,3221,2014-10-28,soda,25.200000000000003,2014
9581,2565,2014-01-05,sausage,31.29,2014
9582,2534,2014-06-14,frankfurter,10.44,2014
9583,1141,2014-08-06,cat food,22.0,2014
9584,2396,2014-12-04,frankfurter,31.32,2014
9585,3127,2014-10-21,pork,11.16,2014
9586,3248,2014-06-02,pork,13.95,2014
9587,4658,2014-01-26,canned beer,2.85,2014
9588,1457,2014-09-22,grapes,7.32,2014
9589,3642,2014-08-11,pork,13.95,2014
9590,4330,2014-03-26,beef,28.900000000000002,2014
9591,2274,2014-11-04,beef,23.12,2014
9592,4575,2014-06-01,sausage,26.82,2014
9593,3600,2014-03-09,frankfurter,31.32,2014
9594,4155,2014-03-15,tropical fruit,4.7700000000000005,2014
9595,2272,2014-07-06,frankfurter,26.099999999999998,2014
9596,3709,2014-01-10,pastry,3.39,2014
9597,1983,2014-07-21,whole milk,12.96,2014
9598,4556,2014-04-11,ham,5.44,2014
9599,3586,2014-10-27,rolls/buns,3.5999999999999996,2014
9600,1280,2014-03-20,finished products,26.65,2014
9601,2144,2014-07-13,pork,11.16,2014
9602,1945,2014-02-12,oil,3.3,2014
9603,4749,2014-01-10,finished products,15.99,2014
9604,1010,2014-08-27,frankfurter,20.88,2014
9605,3028,2014-07-10,chicken,21.6,2014
9606,4853,2014-12-24,frozen meals,28.0,2014
9607,1878,2014-07-09,curd,2.1,2014
9608,1064,2014-03-09,root vegetables,17.94,2014
9609,4781,2014-05-18,beverages,4.12,2014
9610,1817,2014-02-11,whole milk,21.6,2014
9611,4457,2014-06-21,pork,2.79,2014
9612,4311,2014-06-23,frozen meals,8.0,2014
9613,2244,2014-07-11,beef,17.34,2014
9614,1385,2014-03-28,coffee,5.4,2014
9615,1218,2014-07-09,pork,2.79,2014
9616,2067,2014-10-10,jam,1.0,2014
9617,3342,2014-07-24,chocolate,35.629999999999995,2014
9618,2086,2014-05-29,soda,12.600000000000001,2014
9619,3763,2014-06-14,ham,13.600000000000001,2014
9620,4852,2014-12-23,chewing gum,6.0,2014
9621,1572,2014-08-13,finished products,15.99,2014
9622,1760,2014-09-21,soda,8.4,2014
9623,1616,2014-01-04,frankfurter,31.32,2014
9624,1463,2014-11-17,other vegetables,23.0,2014
9625,1415,2014-12-28,sausage,8.94,2014
9626,2106,2014-01-20,pastry,20.34,2014
9627,3751,2014-02-15,specialty bar,74.0,2014
9628,2001,2014-10-18,butter milk,2.44,2014
9629,3843,2014-06-09,tropical fruit,9.540000000000001,2014
9630,4400,2014-01-31,pet care,25.0,2014
9631,4324,2014-01-25,chicken,4.32,2014
9632,3583,2014-01-31,other vegetables,27.599999999999998,2014
9633,2312,2014-02-25,other vegetables,27.599999999999998,2014
9634,1756,2014-03-06,whole milk,21.6,2014
9635,3486,2014-01-27,whole milk,25.92,2014
9636,2991,2014-04-30,tropical fruit,11.13,2014
9637,1612,2014-11-19,sausage,17.88,2014
9638,4614,2014-01-12,sausage,13.41,2014
9639,3780,2014-02-24,rolls/buns,8.4,2014
9640,3248,2014-04-16,UHT-milk,8.0,2014
9641,2584,2014-02-14,whole milk,17.28,2014
9642,2963,2014-05-27,citrus fruit,9.600000000000001,2014
9643,3225,2014-06-25,white wine,84.0,2014
9644,2564,2014-12-20,curd,12.600000000000001,2014
9645,3501,2014-06-13,bottled beer,20.0,2014
9646,1450,2014-11-17,root vegetables,2.99,2014
9647,4445,2014-07-11,yogurt,16.099999999999998,2014
9648,1825,2014-05-27,zwieback,15.0,2014
9649,2573,2014-01-19,ham,13.600000000000001,2014
9650,3003,2014-08-03,citrus fruit,4.800000000000001,2014
9651,4851,2014-08-11,whole milk,30.240000000000002,2014
9652,1982,2014-12-10,liqueur,40.0,2014
9653,3952,2014-04-11,beef,5.78,2014
9654,4697,2014-07-05,semi-finished bread,15.0,2014
9655,1690,2014-03-13,frankfurter,20.88,2014
9656,1257,2014-09-16,rolls/buns,2.4,2014
9657,3082,2014-04-08,frankfurter,31.32,2014
9658,4909,2014-07-20,hamburger meat,14.700000000000001,2014
9659,1814,2014-07-17,other vegetables,18.4,2014
9660,2346,2014-03-22,condensed milk,16.799999999999997,2014
9661,2861,2014-04-15,whole milk,8.64,2014
9662,4558,2014-08-27,other vegetables,18.4,2014
9663,3291,2014-01-14,butter milk,4.88,2014
9664,4963,2014-01-28,bottled beer,60.0,2014
9665,4695,2014-12-22,beef,11.56,2014
9666,4002,2014-08-07,curd,6.300000000000001,2014
9667,3753,2014-06-09,bottled beer,50.0,2014
9668,1225,2014-02-09,pastry,3.39,2014
9669,4104,2014-01-09,white wine,14.0,2014
9670,4265,2014-06-05,other vegetables,13.799999999999999,2014
9671,2504,2014-04-24,whole milk,17.28,2014
9672,3249,2014-12-22,ham,5.44,2014
9673,4461,2014-03-30,tropical fruit,1.59,2014
9674,1489,2014-04-11,sausage,26.82,2014
9675,3911,2014-01-08,other vegetables,18.4,2014
9676,2443,2014-10-03,sausage,8.94,2014
9677,3800,2014-07-14,domestic eggs,6.63,2014
9678,4265,2014-10-31,other vegetables,4.6,2014
9679,4971,2014-07-11,sausage,31.29,2014
9680,2357,2014-08-15,tropical fruit,1.59,2014
9681,3263,2014-07-17,waffles,8.4,2014
9682,2443,2014-02-09,pastry,6.78,2014
9683,3378,2014-01-20,pork,8.370000000000001,2014
9684,1870,2014-06-06,waffles,7.199999999999999,2014
9685,4355,2014-10-09,pip fruit,6.4,2014
9686,3832,2014-06-26,rolls/buns,7.199999999999999,2014
9687,4120,2014-09-22,yogurt,4.6,2014
9688,2555,2014-11-26,frankfurter,36.54,2014
9689,1103,2014-11-22,cream,20.4,2014
9690,3795,2014-02-07,yogurt,11.5,2014
9691,2544,2014-11-01,instant coffee,60.0,2014
9692,4098,2014-12-09,berries,34.55,2014
9693,1274,2014-05-16,dessert,4.38,2014
9694,4535,2014-08-31,whole milk,21.6,2014
9695,1643,2014-12-04,whole milk,12.96,2014
9696,4622,2014-05-18,brown bread,19.200000000000003,2014
9697,1309,2014-04-20,sausage,4.47,2014
9698,2193,2014-08-10,onions,12.549999999999999,2014
9699,1388,2014-11-19,hygiene articles,40.0,2014
9700,3298,2014-05-02,whole milk,30.240000000000002,2014
9701,4488,2014-12-16,other vegetables,4.6,2014
